dissatisfaction_last_year,dissatisfaction_this_year
0.576930836,0.479417073
0.125963469,0.154072768
0.61673643,0.214460575
0.719171303,0.274592701
0.226433082,0.088578413
0.131498968,0.332625766
0.431395808,0.285898174
0.028046541,0.088069625
0.269763098,0.233537713
0.10166119,0.092510231
0.107156257,0.227319703
0.446632173,0.288027305
0.322403262,0.157805883
0.847661701,0.413724804
0.136200821,0.064135204
0.160007175,0.181359549
0.0240233,0.060967428
0.337481015,0.25950339
0.186752241,0.197664742
0.069120165,0.134849315
0.063167236,0.171489863
0.083199415,0.063808733
0.012295096,0.204960181
0.158252897,0.070800529
0.134688967,0.23166849
0.346377739,0.502807176
0.060845985,0.116141124
0.146050987,0.433647403
0.704728693,0.257196679
0.031270281,0.002733807
0.342885657,0.581361559
0.278481923,0.147446505
0.035508966,0.074932059
0.1103196,0.324886329
0.110917455,0.2746023
0.201833546,0.191402153
0.123431146,0.109570772
0.41338726,0.325548838
0.502544738,0.251466376
0.304394123,0.300016544
0.355710227,0.44568663
0.285395937,0.271571429
0.206349241,0.198022604
0.175876994,0.006784877
0.204711137,0.132443777
0.24719998,0.074179775
0.290151361,0.133771798
0.179037868,0.374345567
0.839059061,0.301394244
0.477909798,0.104147193
0.692942806,0.38910812
0.023685414,0.107635088
0.643519443,0.357880455
0.289250595,0.254803672
0.040952519,0.044990249
0.27400113,0.254238578
0.195944098,0.186423866
0.125076608,0.241928041
0.062745819,0.015938543
0.62403612,0.369227979
0.106601962,0.111427389
0.223430514,0.118114768
0.025238046,0.185694003
0.195452786,0.363572787
0.400358425,0.168243229
0.284490356,0.115291701
0.151440355,0.503151826
0.06313341,0.092449246
0.134918697,0.01909826
0.01187477,0.001632692
0.056002917,0.011635655
0.097409985,0.199975152
0.133259771,0.312760594
0.110292888,0.173162074
0.093860795,0.339247977
0.302153837,0.191237444
0.205179286,0.084115026
0.206453136,0.218282959
0.109373011,0.192024608
0.446066413,0.340003202
0.086387273,0.010013934
0.013180274,0.02077033
0.052572517,0.157010247
0.029925385,0.041162667
0.194802928,0.061402412
0.106065636,0.290502046
0.298829009,0.22969795
0.101971473,0.05246508
0.335476932,0.167638309
0.370283868,0.132081496
0.519698246,0.283284603
0.425252004,0.081144693
0.47151016,0.155605075
0.079987208,0.145603525
0.088314184,0.022152702
0.042424883,0.078616011
0.414211858,0.209104051
0.285585102,0.155972887
0.167288755,0.13230368
0.176996066,0.022206775
0.725370599,0.157812667
0.102482994,0.048029747
0.123603568,0.223760825
0.166666378,0.223653696
0.019974092,0.073156436
0.227315827,0.305383599
0.268210546,0.025033651
0.267686725,0.197018791
0.198815518,0.307157566
0.012209493,0.223687486
0.723347629,0.377280357
0.366636632,0.288941351
0.124453597,0.094882376
0.662071564,0.420622397
0.355484759,0.116502955
0.028308674,0.016929528
0.232296359,0.04865215
0.540231902,0.274678903
0.207320983,0.143369135
0.068797613,0.146286807
0.389635783,0.312898257
0.100400231,0.106515171
0.290912479,0.127923423
0.411953122,0.09722776
0.254514669,0.169673566
0.272932246,0.202165072
0.591459012,0.251667778
0.102981213,0.098500858
0.197735173,0.234338866
0.258724956,0.155432548
0.732370845,0.220101025
0.270816631,0.237105608
0.694984505,0.287128159
0.710132275,0.387759551
0.243942125,0.207338699
0.299932232,0.294576993
0.228170607,0.134720276
0.598564635,0.221767973
0.251937638,0.108554456
0.052869703,0.150318001
0.477302558,0.313553525
0.269118068,0.379453461
0.080655409,0.5418694
0.173482362,0.071960987
0.331482552,0.123727408
0.12602427,0.105597804
0.343376587,0.232231091
0.049990289,0.014536387
0.552576496,0.241329529
0.15039399,0.322132707
0.233025285,0.225539084
0.123676574,0.128874981
0.095135848,0.079619756
0.111692757,0.034781206
0.143020941,0.061417851
0.057038073,0.095990982
0.0754856,0.06212796
0.556800958,0.342908802
0.018798163,0.02811015
0.119955213,0.068319501
0.036678785,0.116794587
0.111183244,0.07686259
0.133420553,0.128031321
0.182152609,0.104615491
0.437498735,0.18815655
0.535887433,0.208318744
0.170678827,0.079109001
0.05196434,0.070066186
0.02558092,0.119404897
0.506148305,0.135206839
0.30408884,0.358064304
0.180308582,0.195457897
0.161052048,0.242640499
0.331180583,0.370978068
0.133075833,0.216331346
0.182756164,0.211164849
0.267924514,0.46311159
0.093653979,0.163278504
0.1056819,0.237644386
0.146536113,0.163894485
0.307937337,0.220520953
0.032330188,0.1623478
0.027160781,0.121027543
0.049963682,0.288146619
0.008631011,0.027795191
0.055019543,0.10290496
0.215243561,0.428866442
0.072978186,0.358993085
0.268757179,0.083372872
0.516719755,0.268301907
0.272262738,0.313054485
0.067816283,0.027832487
0.104383044,0.386781374
0.041737722,0.008575498
0.353158566,0.236512059
0.085504389,0.381583557
0.359417038,0.43612867
0.074422819,0.001633273
0.009063971,0.635983384
0.035485882,0.224674771
0.042517425,0.033815933
0.175105665,0.108601067
0.089645714,0.024663745
0.013808108,0.002393262
0.030277954,0.019732352
0.575817647,0.378120485
0.005202074,0.171800952
0.036951007,0.052763013
0.303588202,0.552401381
0.013402939,0.012107589
0.486072956,0.139156889
0.604330051,0.246479421
0.331096994,0.139925045
0.020947835,0.16323099
0.189961214,0.14605838
0.028616046,0.104932379
0.217200924,0.112299685
0.503162204,0.382848072
0.127703904,0.411786621
0.797194945,0.368667057
0.021727324,0.130860132
0.2841139,0.09938046
0.02913216,0.122238498
0.334724536,0.208392814
0.15884431,0.322925145
0.293739648,0.064327413
0.283515775,0.043042786
0.041156757,0.244111993
0.070053451,0.338822903
0.149893753,0.018470432
0.085994743,0.157808769
0.281253788,0.126611525
0.131605134,0.181015613
0.08028374,0.005076849
0.106126061,0.197174457
0.039499904,0.122433082
0.605350324,0.238416852
0.126466872,0.107501593
0.741502696,0.38003332
0.010964947,0.093704105
0.082832825,0.314354274
0.104219883,0.008511976
0.335886152,0.172252858
0.215120629,0.144809977
0.094997846,0.132751804
0.137478391,0.037523297
0.041055805,0.316849595
0.09068449,0.057999382
0.09817647,0.127475965
0.032383288,0.081210532
0.193175118,0.184215862
0.240308111,0.310791667
0.19344711,0.119150545
0.112302075,0.123590336
0.05718044,0.187438575
0.441722494,0.328643198
0.159676916,0.084719162
0.713506598,0.206894073
0.524674438,0.131865647
0.085470545,0.083945063
0.419667946,0.156705499
0.101568522,0.100782958
0.51857509,0.256498632
0.06040126,0.121444119
0.186339246,0.205816338
0.138053987,0.048405487
0.191475735,0.095049947
0.001642055,0.349247142
0.719978183,0.464190732
0.36257178,0.024821153
0.012864625,0.129184542
0.109084458,0.200848183
0.574344307,0.360956006
0.152495802,0.32050866
0.212239934,0.437222375
0.780579228,0.251249859
0.085651731,0.477293682
0.114919406,0.029952578
0.00623853,0.356328154
0.412353514,0.159353525
0.182949975,0.214062308
0.035862359,0.124121139
0.821720834,0.30465742
0.400129774,0.309437519
0.282907427,0.455456027
0.266363538,0.075677567
0.200413274,0.13625666
0.040933897,0.135534486
0.487574451,0.254980166
0.021410129,0.045354897
0.150779935,0.202825345
0.112139424,0.205989765
0.131095676,0.171038793
0.0725947,0.013394225
0.092108835,0.019275947
0.079508237,0.049547518
0.222461425,0.089619199
0.073964703,0.020781789
0.034116859,0.077918047
0.362575996,0.151561667
0.07364434,0.004548553
0.04704977,0.158253817
0.015125586,0.01028733
0.162768053,0.273509112
0.002659695,0.071203834
0.442356157,0.252591876
0.010500594,0.034048577
0.102275822,0.139784077
0.271383053,0.223660321
0.003291504,0.242586175
0.498264655,0.422450367
0.244028569,0.079694204
0.344329532,0.345842287
0.074023416,0.167435001
0.207943998,0.334097791
0.052068006,0.052779055
0.115539024,0.094478113
0.350844899,0.26922828
0.460829295,0.463514231
0.499251496,0.137473287
0.409683697,0.274933227
0.623227211,0.316484104
0.467329411,0.178093094
0.58667237,0.406279118
0.053627216,0.171081979
0.1675322,0.001021134
0.100713149,0.216567494
0.277851559,0.236055495
0.77310573,0.521886258
0.345476406,0.441830534
0.134100594,0.185186653
0.053706005,0.106668064
0.104505314,0.215940119
0.349232357,0.219875334
0.420970056,0.363103104
0.158743196,0.278978056
0.152861266,0.095277458
0.832711316,0.394828085
0.01852911,0.20481124
0.40937431,0.185019302
0.113298023,0.189444455
0.304247021,0.247879609
0.035195089,0.036154008
0.064459944,0.254752158
0.269512449,0.063740993
0.219811733,0.102686895
0.046259181,0.068587433
0.092335879,0.1985774
0.489978334,0.408641315
0.002549197,0.179051921
0.001268742,0.148996045
0.45566508,0.234984046
0.546289261,0.373577608
0.006417229,0.084376353
0.037299211,0.071857295
0.394397136,0.144882539
0.011010299,0.058298235
0.052772378,0.119378315
0.133221831,0.100012188
0.185655331,0.194638237
0.063260594,0.02856247
0.037740563,0.173351115
0.109577212,0.446194104
0.332126002,0.117654716
0.12819735,0.168619367
0.031200213,0.083085571
0.433394868,0.159010151
0.729752068,0.26071998
0.116445963,0.23806638
0.212420629,0.319679744
0.071911743,0.31507903
0.185755053,0.047597752
0.145510043,0.208358863
0.104329781,0.092006725
0.098676403,0.126239346
0.008899602,0.093422775
0.120845649,0.198972117
0.202159671,0.185350256
0.231272521,0.411829849
0.059404091,0.221122215
0.119630991,0.028306448
0.062372249,0.016774913
0.133947656,0.057105586
0.154371843,0.117513272
0.092568206,0.185079259
0.047278876,0.010113681
0.024507146,0.193459082
0.044074748,0.339516514
0.314815802,0.319920783
0.033079465,0.177428208
0.180701838,0.14430395
0.124856207,0.197787137
0.679949045,0.206059114
0.153754471,0.084133323
0.155300981,0.212918234
0.064864883,0.07041304
0.237822689,0.175917311
0.484763958,0.235458075
0.038652745,0.030641078
0.284167283,0.072412166
0.576655251,0.496105891
0.444210784,0.327645596
0.513411692,0.409953882
0.344108751,0.140326299
0.303452492,0.392663327
0.135672957,0.004954519
0.555650328,0.136526471
0.139451955,0.064025581
0.282936275,0.286638092
0.233707717,0.223243707
0.029190958,0.147574775
0.293373641,0.384302558
0.011132895,0.263422404
0.186423307,0.199806795
0.47535123,0.338783895
0.768061787,0.35357189
0.39403086,0.173696349
0.275049402,0.056009038
0.232177172,0.164546901
0.182930019,0.170009526
0.278991728,0.091088565
0.138131552,0.018521485
0.438616062,0.406278934
0.991683138,0.523805348
0.084500588,0.237421338
0.318482518,0.101045138
0.155856413,0.279675796
0.658049099,0.339904308
0.31079893,0.177197467
0.000321335,0.024983899
0.418850743,0.048975565
0.271653326,0.195286648
0.043967145,0.168203439
0.032972221,0.105629346
0.226218996,0.122147405
0.81705774,0.447238262
0.14339428,0.419034338
0.377197965,0.127431174
0.330445116,0.180244231
0.002126095,0.225185747
0.134437286,0.08465273
0.2772706,0.22638398
0.135854288,0.147946374
0.03563957,0.305203653
0.546044454,0.211458376
0.003549005,0.134771718
0.250574826,0.088867897
0.080018605,0.009924336
0.067653352,0.15754443
0.114479211,0.445704216
0.112871589,0.292949635
0.038655553,0.061027814
0.10687318,0.578336433
0.292224481,0.079417815
0.172047834,0.036810755
0.592959967,0.266534344
0.373670159,0.187028721
0.179750622,0.242188594
0.499292612,0.073663302
0.005036527,0.04227275
0.216233304,0.149061506
0.113550801,0.020795913
0.560747589,0.523489847
0.192737242,0.294509573
0.482962971,0.256150382
0.015365034,0.084106248
0.057672615,0.141476376
0.144878196,0.04091423
0.165196648,0.164835933
0.049726439,0.084278588
0.0312796,0.019544134
0.037305053,0.217559932
0.19852103,0.189812564
0.020871648,0.269449492
0.010296567,0.0933491
0.199949975,0.172591631
0.181195897,0.094481657
0.056772704,0.111586674
0.134734805,0.182407304
0.026922865,0.020010665
0.294577616,0.052425038
0.004917066,0.261546288
0.098727166,0.030988126
0.375761376,0.122482838
0.027230711,0.120421961
0.571092404,0.467928827
0.419142475,0.422678881
0.35347664,0.215289385
0.397645083,0.239633402
0.061376409,0.198700066
0.400158443,0.227994193
0.019605545,0.055473901
0.175569008,0.054622476
0.161497832,0.14260809
0.227863561,0.379135661
0.075214215,0.027322901
0.16093865,0.163386408
0.087111312,0.129338157
0.579092514,0.231622009
0.228409545,0.161014475
0.73482692,0.315226837
0.400752784,0.283169657
0.287916375,0.106825023
0.130834352,0.258204522
0.413218765,0.110987061
0.080621093,0.225007932
0.059124621,0.034801985
0.315763189,0.253727951
0.093622355,0.067034341
0.192134431,0.113593608
0.076393958,0.246514889
0.192218883,0.037980653
0.267551997,0.283033784
0.249653248,0.319395179
0.06936112,0.073218913
0.082685941,0.208596664
0.136035327,0.365814076
0.59197987,0.229028706
0.028130743,0.233167148
0.28568933,0.2233468
0.082707476,0.003813911
0.116808362,0.173205896
0.136733695,0.042415457
0.207893774,0.235503444
0.265744573,0.083709451
0.081586047,0.197057807
0.036666921,0.146077157
0.032241235,0.05414927
0.138046496,0.122124451
0.362312489,0.167993971
0.18604197,0.104294832
0.087919506,0.095961672
0.199425209,0.213526364
0.088169183,0.275381935
0.614520137,0.158156207
0.461123609,0.400967581
0.058558454,0.001834156
0.053715121,0.073406319
0.159223709,0.101300781
0.004324448,0.003850919
0.007037794,0.364584428
0.022746143,0.018448126
0.14522578,0.05678603
0.31069901,0.205316777
0.218076249,0.208638569
0.195419,0.175259334
0.12480565,0.045993044
0.354410957,0.148858333
0.121735826,0.092530489
0.089173834,0.1626007
0.776163954,0.325571887
0.07499302,0.187805928
0.207775134,0.163657495
0.132456644,0.171098671
0.134283046,0.084241981
0.572446405,0.195206731
0.094138466,0.216778115
0.148897968,0.030030512
0.775381708,0.490849471
0.053547496,0.041070903
0.064487998,0.067721738
0.178128782,0.039826991
0.266114947,0.002782132
0.262122713,0.227094691
0.552700424,0.224070326
0.138143526,0.00852366
0.148581483,0.090675321
0.374830757,0.242243816
0.034762373,0.08629427
0.057246352,0.303089083
0.076990444,0.217487859
0.173108024,0.040524389
0.018782432,0.023724654
0.386057251,0.293741641
0.162600736,0.215669481
0.431263813,0.416597684
0.049792096,0.201410897
0.270275625,0.231461255
0.030790547,0.458849331
0.327889129,0.137638062
0.057610968,0.037343102
0.069653072,0.256899902
0.196626986,0.55313967
0.024835123,0.026903614
0.00351112,0.056771708
0.285669443,0.098977995
0.050804301,0.101184431
0.279079399,0.360287089
0.150026247,0.258732051
0.147581652,0.081035856
0.141586183,0.199465051
0.076890332,0.061900495
0.120161537,0.417286616
0.389095772,0.102109075
0.511490752,0.166348771
0.051891201,0.015715088
0.606701682,0.217168814
0.088075596,0.030622323
0.410588333,0.193491096
0.28883035,0.088283241
0.160119943,0.065397948
0.536880049,0.235821437
0.226667214,0.109215485
0.264583234,0.038170245
0.408583983,0.451767045
0.449760784,0.304723811
0.550293584,0.316587786
0.030366339,0.081207504
0.121912776,0.026219758
0.186846126,0.083786927
0.01280731,0.027102278
0.241098895,0.190307521
0.095225885,0.011845238
0.138650656,0.347255133
0.106957004,0.195425101
0.012373717,0.177589249
0.00792782,0.133448703
0.082213287,0.201677503
0.33553871,0.117255588
0.059350707,0.036478359
0.247243111,0.415025246
0.223296627,0.558751154
0.001165569,0.362812224
0.142508528,0.177639743
0.083444817,0.321485451
0.139789652,0.146816928
0.457002341,0.224895688
0.260162893,0.217625601
0.253541544,0.178687878
0.436688391,0.255886845
0.139286905,0.187762683
0.002679629,0.13059612
0.372786899,0.160528981
0.01625511,0.177582573
0.06951207,0.178799175
0.00918459,0.11426399
0.589093106,0.280847793
0.015192723,0.233705676
0.051563398,0.055549629
0.283503507,0.239392554
0.151924325,0.326388562
0.116408496,0.415271936
0.044323906,0.193898138
0.312893666,0.105580563
0.550671402,0.298380139
0.346216591,0.276987134
0.189785012,0.31679338
0.030996772,0.071078839
0.000509083,0.178239071
0.165378852,0.066455818
0.315625705,0.23539275
0.462883936,0.262883549
0.112459301,0.122387568
0.100795834,0.129039912
0.476032599,0.11229118
0.098283601,0.108592119
0.172871978,0.181929988
0.019324851,0.13403068
0.012616015,0.14306583
0.100813717,0.124664786
0.037786655,2.61E-05
0.442352071,0.214407859
0.119743653,0.023277355
0.378563804,0.253045518
0.521704204,0.143280292
0.115533843,0.068586462
0.173820501,0.09769972
0.021512632,0.104842503
0.205883113,0.124100919
0.094570857,0.063618613
0.333757868,0.136369998
0.433490643,0.135350705
0.132927951,0.084453543
0.177804256,0.068257315
0.00356167,0.222037317
0.115536184,0.231644336
0.319942585,0.261554463
0.484789928,0.147798481
0.631515575,0.26468763
0.010129938,0.02153729
0.172493659,0.268109977
0.159492492,0.156565793
0.366902634,0.329639195
0.163665648,0.465743504
0.062714406,0.042452844
0.164647334,0.064565752
0.102007942,0.104685302
0.057711868,0.233578006
0.239408714,0.119364627
0.171882247,0.100569359
0.203419422,0.232290045
0.248238269,0.192490704
0.087718741,0.00243773
0.255958219,0.184463341
0.163803563,0.159776499
0.036397987,0.133047326
0.04307973,0.290698836
0.119911673,0.195875753
0.384207126,0.207737445
0.064666752,0.315528994
0.082815334,0.116514257
0.276356364,0.187291526
0.076986979,0.04433263
0.260949332,0.098808809
0.252725112,0.091666836
0.281130891,0.070793147
0.266202944,0.038496382
0.024520204,0.151789766
0.651190843,0.356627355
0.23099697,0.096550899
0.439392046,0.319018933
0.052035699,0.077210067
0.117205469,0.114473889
0.050694813,0.002851193
0.355218649,0.217433514
0.190923036,0.470054714
0.024422287,0.025856414
0.764951086,0.439664643
0.169071779,0.163625039
0.210793028,0.159084385
0.188537111,0.056425989
0.325642271,0.197916514
0.207815172,0.031681052
0.039525386,0.009418896
0.29974517,0.150327872
0.284151962,0.286147478
0.0110689,0.261529649
0.005632387,0.124496915
0.001203233,0.057498063
0.195205029,0.154095857
0.242546455,0.256346645
0.020376256,0.077263198
0.087945847,0.132581972
0.013585868,0.003784207
0.02239542,0.045796153
0.272429164,0.078909622
0.041231549,0.024107548
0.154107915,0.218357384
0.183589535,0.492142023
0.005821018,0.283740884
0.245886546,0.128810665
0.288626704,0.073324849
0.049650163,0.284642976
0.10077088,0.539025013
0.166904433,0.11175764
0.210610199,0.354976694
0.677782675,0.53378908
0.111790969,0.184266297
0.881741925,0.415537805
0.055841625,0.058014898
0.128407913,0.221484584
0.358265083,0.093980336
0.395064232,0.195315595
0.918666543,0.247718454
0.008182392,0.126326671
0.007879559,0.215742293
0.618075448,0.254391456
0.039238455,0.34636929
0.081645538,0.201591522
0.256064503,0.026534785
0.529587359,0.368112358
0.636346005,0.330170633
0.180517803,0.13705021
0.008348351,0.011848121
0.52783655,0.325809979
0.02848132,0.055101021
0.175022613,0.002980986
0.032242557,0.092364081
0.153862469,0.170345001
0.100294276,0.03588884
0.048500937,0.312943937
0.249944247,0.109215684
0.646487952,0.189508762
0.018284266,0.04487401
0.059085923,0.061571054
0.378301928,0.496904939
0.009698663,0.114515023
0.014664595,0.084862313
0.017621402,0.034163861
0.070600251,0.08083886
0.27487134,0.217829279
0.618289261,0.318637392
0.039286328,0.044498769
0.131261358,0.270775201
0.044398924,0.252840526
0.078644306,0.171455169
0.289382453,0.124753245
0.399759514,0.179770282
0.298959496,0.218126032
0.08367053,0.059304544
0.751099427,0.329002698
0.266423974,0.084769284
0.089103222,0.104446915
0.166358252,0.092595195
0.223661204,0.072239837
0.026563688,0.279435493
0.112850015,0.330920316
0.443671623,0.180225896
0.034399024,0.243634163
0.362458367,0.191643107
0.265616155,0.164083413
0.209886388,0.445932365
0.267431563,0.287355485
0.310611297,0.199219692
0.544284081,0.183862392
0.408809002,0.219838772
0.496052695,0.366932659
0.000554687,0.016418154
0.866987688,0.376984637
0.111829237,0.032888663
0.10163484,0.038826191
0.108313849,0.142253132
0.042843507,0.112943998
0.934101268,0.340421659
0.280578818,0.166811956
0.004192277,0.138317916
0.044154007,0.294564427
0.12860816,0.145610894
0.172772855,0.318592614
0.612630909,0.209742699
0.060914547,0.128947532
0.266447216,0.209061509
0.485738522,0.439055932
0.215321463,0.231522497
0.019853817,0.224201495
0.053674627,0.118848651
0.085290781,0.064522557
0.476309173,0.129689096
0.024514837,0.083948711
0.063316686,0.126301061
0.236413816,0.258615789
0.473052294,0.345628905
0.549037119,0.407747364
0.08564293,0.108104562
0.023227142,0.22898583
0.026413392,0.076680531
0.053813377,0.093761496
0.160654557,0.234715902
0.088736822,0.103564228
0.14020636,0.08048735
0.173973003,0.112241035
0.252877949,0.37829644
0.132523733,0.104850545
0.050485897,0.069909504
0.580701758,0.318288182
0.101611542,0.09418473
0.106273185,0.120137775
0.21707606,0.210041519
0.042692155,0.276127888
0.037640297,0.10985583
0.21048104,0.176680377
0.201531528,0.049631677
0.029782887,0.021206714
0.624622367,0.313050379
0.194358047,0.17383908
0.759098085,0.475872352
0.728040392,0.226959313
0.745602163,0.187205081
0.032947924,0.032748218
0.027804882,0.18452155
0.266264035,0.232015406
0.182784406,0.543314426
0.333473333,0.195271297
0.184268456,0.208485789
0.012625338,0.062981453
0.06663385,0.109455549
0.637653936,0.433926378
0.01997555,0.21716391
0.090819533,0.194765454
0.154586141,0.009063397
0.451254593,0.308818079
0.198885303,0.343193767
0.095051373,0.017925117
0.592361617,0.351208017
0.460722555,0.240264928
0.791298441,0.163318018
0.092886837,0.090349498
0.346461617,0.289142008
0.084662608,0.167493937
0.155396037,0.033625791
0.495444926,0.482105919
0.465954258,0.353920792
0.478239646,0.297540212
0.137048583,0.098689463
0.353496408,0.531648336
0.089043084,0.286003984
0.46557911,0.163175666
0.280435128,0.304924269
0.093941963,0.303109662
0.235567648,0.333905538
0.871925773,0.355120122
0.076025077,0.259490407
0.530442309,0.31364742
0.343272912,0.251582866
0.227701648,0.269461178
0.058928091,0.088924197
0.013214262,0.004513689
0.181229159,0.050996794
0.042469899,0.2112891
0.073120298,0.135768244
0.093206771,0.308459819
0.165332174,0.150232382
0.211535357,0.202459171
0.015832693,0.238206392
0.574334193,0.215315642
0.096074254,0.123381408
0.222485206,0.08516045
0.135705641,0.475797746
0.05298307,0.072159295
0.5017607,0.291228657
0.469837664,0.240319298
0.482592339,0.184357561
0.318631713,0.492051964
0.002560051,0.030078872
0.090811777,0.036309558
0.15458249,0.274356996
0.099710747,0.229425552
0.003008574,0.09006553
0.210936239,0.061592987
0.07669728,0.203459925
0.145041266,0.134395204
0.016401802,0.240682428
0.173170798,0.095810867
0.030485455,0.008084633
0.125910515,0.044663609
0.167503242,0.071396077
0.111287385,0.202481172
0.304649591,0.109343018
0.458922951,0.356144945
0.342101761,0.239603627
0.161810991,0.068261639
0.143486343,0.095889736
0.12731124,0.206841939
0.406167593,0.228097289
0.115853233,0.047614961
0.422009684,0.098344414
0.344775039,0.238178081
0.012471682,0.101876636
0.071837952,0.38686236
0.088985031,0.089846946
0.277013954,0.510811045
0.182179755,0.049678192
0.161577087,0.102722328
0.142463573,0.093586759
0.053556512,0.004429325
0.106016369,0.073647661
0.371678287,0.103635203
0.138475907,0.38739515
0.298369044,0.177183229
0.206094869,0.195129883
0.531129949,0.466574644
0.429496706,0.116942153
0.32911544,0.237084425
0.471380617,0.202113244
0.937354823,0.332939151
0.045359778,0.082774016
0.316772426,0.21974071
0.17456687,0.311128048
0.176267019,0.408720497
0.03418771,0.685990361
0.421821562,0.229430822
